ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
405409,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300020","20200701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1128.249,"18.5",,"20201123"
403078,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000054","20140701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",218.221,,,"20191126"
402538,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000078","20150701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",1205.179,,,"20191127"
402586,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000098","20170701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",538.355,,,"20190129"
401105,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000048","20191010",,"Ouverte","Mobilier","Asphalté ou bétonnée",139.327,"2.94",,"20191118"
406389,"Sud-Ouest","SO","A","SO-A-1004005","20140701",20150701,"Ouverte",,"Asphalté ou bétonnée",181.193,,,"20191104"
406390,"Sud-Ouest","SO","T","SO-T-1003006","20200701",,"Fermée","Plates-bandes et mobilier","Végétalisée",181.458,"100",,"20201218"
400232,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000005","20180514",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",113.93,"33.3",,"20190718"
400234,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000001","20160731",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",115.844,"85.7",,"20190718"
405908,"Verdun","VRD","J","VRD-J-1020121","20120922",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",127.013,,,"20201126"
400089,"Ahuntsic - Cartierville","AC","T","AC-T-1000002","20200626",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",148.451,"4.7",,"20201118"
403264,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",142.285,,,"20191129"
402863,"Rosemont - La Petite-Patrie","RPP","F","RPP-F-1000029","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",178.47,,,"20191206"
402587,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000072","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",541.779,,,"20191127"
400864,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005","20120701",20140701,"Ouverte","Plates-bandes et mobilier","Mixte",113.234,"4.07",,"20191108"
402864,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000040","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",179.416,,,"20191202"
402878,"Rosemont - La Petite-Patrie","RPP","L","RPP-L-1000099","20170701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",186.081,,,"20191129"
400344,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000005","20180514",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",809.409,"33.3",,"20190718"
400738,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030","20120701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",114.676,"20190202",,"20191108"
405112,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300015","20180701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",912.408,"10.7",,"20191028"
402597,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000041","20130701",,"Ouverte","Mobilier","Asphalté ou bétonnée",557.789,,,"20191202"
402943,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000094","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",191.861,,,"20191128"
402344,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1086.94,,,"20191203"
402400,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000028","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1090.53,,,"20191206"
401022,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026","20140701",,"Ouverte","Mobilier",,125.571,"5",,"20191112"
401569,"Mercier - Hochelaga-Maisonneuve","MHM","C","MHM-C-1000016",,,"Ouverte",,"Asphalté ou bétonnée",177.188,"0",,"20191111"
406234,"Sud-Ouest","SO","A","SO-A-1002009","20180701",,"Ouverte",,,75.602,,,"20191103"
406235,"Sud-Ouest","SO","H","SO-H-1004001",,,"Ouverte",,"Asphalté ou bétonnée",78.62,"0",,"20191104"
406237,"Sud-Ouest","SO","H","SO-H-1004001","20191101",,"Fermée","Plates-bandes et mobilier","Mixte",81.342,"81.34",,"20191104"
402541,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000073","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1229.315,,,"20191127"
406636,"Sud-Ouest","SO","A","SO-A-1003003","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",300.101,,,"20191021"
406640,"Sud-Ouest","SO","I","SO-I-1002004","20150701",20170701,"Ouverte","Plates-bandes","Asphalté ou bétonnée",313.947,,,"20191103"
401405,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000044",,,"Ouverte",,"Asphalté ou bétonnée",159.563,,,"20191115"
400880,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000014",,,"Ouverte",,"Asphalté ou bétonnée",126.812,"0",,"20191111"
400882,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",126.86,"8.495",,"20191115"
401885,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046","20191015",,"Ouverte","Mobilier","Asphalté ou bétonnée",206.494,"2.94",,"20191115"
401886,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046","20191015",,"Ouverte",,"Asphalté ou bétonnée",206.612,"0",,"20191115"
401890,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000045","20191008",,"Ouverte","Mobilier","Asphalté ou bétonnée",207.413,"3.34",,"20191115"
401486,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000027",,,"Ouverte",,"Asphalté ou bétonnée",178.27,"0",,"20191111"
401198,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000052",,,"Ouverte",,"Asphalté ou bétonnée",154.364,"0",,"20201113"
402255,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000046","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",330.295,,,"20191202"
402258,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000023","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",334.004,,,"20191206"
406290,"Sud-Ouest","SO","A","SO-A-1002008","20130701",,"Partiellement fermée","Mobilier","Pavé uni",86.692,,,"20191103"
406294,"Sud-Ouest","SO","A","SO-A-1003002","20140701",,"Fermée","Mobilier","Asphalté ou bétonnée",90.077,,,"20191021"
406296,"Sud-Ouest","SO","I","SO-I-1002004","20150701",20170701,"Fermée","Mobilier","Asphalté ou bétonnée",90.821,,,"20191103"
406027,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000114","20190701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1305.868,,,"20191202"
406028,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000074","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1322.183,,,"20191127"
406029,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000033","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1324.908,,,"20191202"
406031,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000113","20190701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1335.245,,,"20191202"
406974,"Sud-Ouest","SO","L","SO-L-1004010","20160701",,"Ouverte","Plates-bandes","Mixte",382.848,"21.6",,"20191104"
406459,"Sud-Ouest","SO","A","SO-A-1004003","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",198.73,"3.4",,"20191104"
406405,"Sud-Ouest","SO","I","SO-I-1002002","20160701",20170701,"Ouverte","Mobilier","Mixte",831.843,,,"20191103"
400852,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037",,,"Ouverte",,"Asphalté ou bétonnée",111.711,"0",,"20191112"
400898,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037",,,"Ouverte",,"Asphalté ou bétonnée",135.989,"0",,"20191112"
401411,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000001","20100701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",159.768,,,"20191111"
401413,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000054",,,"Ouverte",,"Asphalté ou bétonnée",159.836,"0",,"20201113"
401414,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000001","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",159.869,,,"20191111"
401415,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000054","20200928",,"Fermée","Plates-bandes et mobilier","Mixte",159.901,"44.84",,"20201113"
400888,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",127.512,"10.895",,"20191115"
401897,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000045","20191008",,"Fermée",,"Asphalté ou bétonnée",209.25,,,"20191115"
401902,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046","20191015",,"Ouverte","Mobilier","Asphalté ou bétonnée",210.21,"1.96",,"20191115"
401210,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037","20170701",,"Ouverte",,"Asphalté ou bétonnée",155.28,"0",,"20191112"
402581,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000080","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",163.396,,,"20191127"
403087,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000118","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",236.22,,,"20191202"
406032,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000112","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1349.589,,,"20191129"
406098,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000010","20110701",,"Ouverte","Plates-bandes et mobilier","Pavé alvéolé",1462.441,,,"20191129"
401043,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000013","20130701",20180701,"Ouverte","Mobilier","Asphalté ou bétonnée",144.031,"1.1",,"20191111"
401529,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000033",,,"Ouverte",,"Asphalté ou bétonnée",171.793,"0",,"20191112"
402330,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000062","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",392.533,,,"20191126"
402386,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119","20201028",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",406.17,"24",,"20201130"
402952,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000026","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",731.838,,,"20191206"
406042,"Sud-Ouest","SO","T","SO-T-1004020","20200701",,"Ouverte",,"Asphalté ou bétonnée",135.645,"0",,"20201218"
406044,"Sud-Ouest","SO","T","SO-T-1004020","20200701",,"Ouverte",,"Asphalté ou bétonnée",135.84,"0",,"20201218"
406046,"Sud-Ouest","SO","H","SO-H-1004017","20200701",,"Fermée","Plates-bandes","Végétalisée",136.644,"93",,"20201218"
405814,"Sud-Ouest","SO","A","SO-A-1004002","20170701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",126.096,,,"20191104"
405816,"Sud-Ouest","SO","A","SO-A-1003003","20140701",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",126.167,,,"20191021"
405678,"Verdun","VRD","H","VRD-H-1020132","20130615",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",102.208,,,"20201126"
405691,"Verdun","VRD","H","VRD-H-1020091","20090523",,"Fermeture saisonnière","Plates-bandes","Asphalté ou bétonnée",107.659,,,"20201126"
405694,"Verdun","VRD","H","VRD-H-1020112","20110924",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",109.322,,,"20201126"
403541,"Plateau - Mont-Royal","PMR","H","PMR-H-1000083","20210801",,"Ouverte",,"Mixte",614.038,,,"20201127"
401366,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000031",,,"Ouverte",,"Asphalté ou bétonnée",156.981,"0",,"20191111"
402396,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000107","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",434.519,,,"20191129"
402957,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",740.731,,,"20191129"
406050,"Sud-Ouest","SO","T","SO-T-1002011","20170701",20180701,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",138.116,"5",,"20191103"
406112,"Sud-Ouest","SO","I","SO-I-1002004","20150701",20170701,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",141.002,,,"20191103"
406521,"Sud-Ouest","SO","A","SO-A-1004006","20170701",,"Ouverte",,"Gazonnée",217.587,"183",,"20191104"
406080,"Verdun","VRD","H","VRD-H-1020111","20110529",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",187.252,,,"20201126"
406082,"Verdun","VRD","H","VRD-H-1020122","20120922",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",189.63,,,"20201126"
403608,"Plateau - Mont-Royal","PMR","H","PMR-H-1000064","20170801",,"Ouverte","Plates-bandes et mobilier","Mixte",660.741,"101.14",,"20191113"
403609,"Plateau - Mont-Royal","PMR","H","PMR-H-1000084","20210801",,"Ouverte","Plates-bandes","Mixte",661.779,,,"20201130"
403611,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021","20010801",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",670.415,,,"20191114"
400112,"Ahuntsic - Cartierville","AC","I","AC-I-1000007","20201003",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",266.481,"8.01",,"20201118"
400419,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000001","20160731",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",138.41,"85.7",,"20190718"
401061,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000042","20180701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",145.33,"1.64",,"20191111"
406099,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000034","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1475.736,,,"20191202"
406659,"Verdun","VRD","H","VRD-H-1020092","20091003",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",86.901,,,"20201126"
406661,"Verdun","VRD","H","VRD-H-1020132","20130615",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",89.08,,,"20201126"
405630,"Verdun","VRD","H","VRD-H-1020112","20110924",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",92.654,,,"20201126"
406463,"Sud-Ouest","SO","A","SO-A-1004004","20140701",20180701,"Ouverte",,"Mixte",881.734,,,"20191104"
400781,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037",,,"Ouverte",,"Asphalté ou bétonnée",21.147,"0",,"20191112"
400782,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",36.005,"2.01",,"20191112"
400939,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",128.245,"57.34",,"20191115"
400940,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",,,"Ouverte",,,128.411,,,"20191112"
402321,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000044","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",361.881,,,"20191202"
402650,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000080","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",166.506,,,"20191127"
403152,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000020","20110701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",255.15,,,"20191203"
406362,"Sud-Ouest","SO","I","SO-I-1002004","20150701",20170701,"Ouverte",,"Asphalté ou bétonnée",96.033,"0",,"20191103"
405642,"Verdun","VRD","H","VRD-H-1020091","20090523",,"Fermeture saisonnière","Plates-bandes","Asphalté ou bétonnée",96.803,,,"20201126"
403536,"Plateau - Mont-Royal","PMR","T","PMR-T-1000006","19980801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",573.164,,,"20191115"
406224,"Sud-Ouest","SO","A","SO-A-1003002","20140701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",50.783,,,"20191021"
403161,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000040","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",881.749,,,"20191202"
406227,"Sud-Ouest","SO","A","SO-A-1003003","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",61.386,,,"20191021"
402882,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",706.268,,,"20191129"
402883,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000043","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",708.703,,,"20191202"
402884,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000032","20130701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",712.47,,,"20191202"
402540,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000038","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1224.629,,,"20191202"
405674,"Sud-Ouest","SO","H","SO-H-1004008","20180701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",121.203,"32",,"20191104"
406395,"Sud-Ouest","SO","T","SO-T-1003006","20200701",,"Fermée","Plates-bandes et mobilier","Végétalisée",183.586,"100",,"20201218"
406999,"Sud-Ouest","SO","A","SO-A-1002008","20130701",,"Fermée","Mobilier","Pavé uni",184.199,,,"20191103"
400840,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005","20120701",20140701,"Ouverte","Plates-bandes et mobilier","Mixte",107.823,"4.07",,"20191108"
401393,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000034","20170701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",159.049,"2.4",,"20191111"
401021,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",125.562,"9.4",,"20191115"
405616,"Sud-Ouest","SO","I","SO-I-1002007","20180301",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",396.457,"74",,"20191103"
405617,"Sud-Ouest","SO","I","SO-I-1004011","20160701",,"Ouverte","Plates-bandes","Mixte",399.935,"14.6",,"20191104"
405618,"Sud-Ouest","SO","H","SO-H-1004008","20180701",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",402.66,"32",,"20191104"
406978,"Sud-Ouest","SO","A","SO-A-1002009","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",232.577,"12.1",,"20191114"
401037,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000019","20130701",,"Ouverte","Mobilier","Asphalté ou bétonnée",143.854,"2.54",,"20191111"
401371,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000040","20180701",,"Partiellement fermée","Plates-bandes et marquage au sol","Asphalté ou bétonnée",157.377,"2.5",,"20191111"
401375,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000047","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",157.66,"6.56",,"20191111"
402200,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000081","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1002.291,,,"20191127"
402425,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000081","20160701",,"Fermée","Plates-bandes et mobilier","Mixte",117.53,,,"20191127"
402611,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000006","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",93.039,,,"20191115"
403119,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000027","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",104.644,,,"20191206"
401379,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000012","20120701",,"Ouverte","Mobilier","Asphalté ou bétonnée",157.82,"2.2",,"20191112"
401382,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000034","20170701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",158.497,"1.46",,"20191111"
400997,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000007","20120701",20130701,"Ouverte",,"Asphalté ou bétonnée",121.203,"0",,"20191108"
403231,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000014","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",942.008,,,"20191129"
403022,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000019","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",765.504,,,"20190203"
403024,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000045","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",779.202,,,"20191202"
403025,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012","20110701",,"Ouverte",,,781.088,,,"20191129"
406052,"Sud-Ouest","SO","A","SO-A-1004003","20150701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",434.29,"24.9",,"20191104"
406053,"Sud-Ouest","SO","H","SO-H-1004017","20200701",,"Ouverte",,"Asphalté ou bétonnée",436.566,"0",,"20201218"
405889,"Sud-Ouest","SO","H","SO-H-1004015","20200701",,"Ouverte",,"Asphalté ou bétonnée",128.106,"0",,"20201218"
400978,"Mercier - Hochelaga-Maisonneuve","MHM","J","MHM-J-1000009","20120701",,"Ouverte",,"Asphalté ou bétonnée",135.139,,,"20191111"
401389,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053",,,"Ouverte",,"Asphalté ou bétonnée",158.868,"0",,"20201113"
401399,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000047","20191002",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",159.406,"9.35",,"20191111"
401012,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000007","20120701",20130701,"Fermée","Mobilier","Asphalté ou bétonnée",124.687,"3.3",,"20191108"
401876,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000014","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",203.161,"44.22",,"20191111"
