no_demande,arrondissement,date_premiere_inspection,statut_demande,nb_logements_inspectes,nb_non_conformite,taux_correction,quartier_de_reference_num,quartier_de_reference_nom,x,y,longitude,latitude
3001114900,"Le Plateau-Mont-Royal","2016-02","Fermée",31,184,,"32","Parc-Lafontaine",298970.4737199077,5042468.614210796,-73.5746230441649,45.522111338096984
3001333835,"Le Plateau-Mont-Royal","2017-09","Fermée",1,13,,"32","Parc-Lafontaine",298945.36916490324,5042429.030310798,-73.5749439312803,45.5217549362397
3001413613,"Le Plateau-Mont-Royal","2018-06","Fermée",64,559,,"32","Parc-Lafontaine",298882.6829999039,5043062.576785791,-73.575754014443,45.5274553041401
3001460080,"Le Plateau-Mont-Royal","2018-09","Fermée",2,4,,"32","Parc-Lafontaine",299439.1879999103,5042075.35078581,-73.5686187935504,45.5185763598299
3001472938,"Le Plateau-Mont-Royal","2018-11","Fermée",0,0,,"32","Parc-Lafontaine",298970.4737199077,5042468.614210796,-73.5746230441649,45.522111338096984
3001619874,"Le Plateau-Mont-Royal","2019-08","Fermée",1,20,,"32","Parc-Lafontaine",298578.5849998999,5042666.648785802,-73.5796420727042,45.52388994321759
3002432294,"Le Plateau-Mont-Royal","2020-11","Fermée",2,27,,"32","Parc-Lafontaine",298925.3549998976,5043204.300785781,-73.57520942372372,45.52873095192
3003166214,"Le Plateau-Mont-Royal","2022-04","Étude",0,0,0,"32","Parc-Lafontaine",299116.80224490346,5042694.0986357955,-73.5727525275189,45.52414154344161
3001148600,"Villeray - Saint-Michel - Parc-Extension","2016-06","Fermée",5,56,,"09","Gabriel-Sagard",296360.2379998591,5046748.752785711,-73.6081100866677,45.560598824461294
3000676511,"Villeray - Saint-Michel - Parc-Extension","2013-06","Fermée",0,0,,"09","Gabriel-Sagard",296251.5639998588,5045642.897785728,-73.6094828313036,45.55064664966209
3000676519,"Villeray - Saint-Michel - Parc-Extension","2013-04","Fermée",23,98,,"09","Gabriel-Sagard",296651.4179998688,5046088.261785724,-73.604369186538,45.55465897817469
3000706355,"Villeray - Saint-Michel - Parc-Extension","2013-07","Fermée",45,125,,"09","Gabriel-Sagard",296251.5639998588,5045642.897785728,-73.6094828313036,45.55064664966209
3001069782,"Villeray - Saint-Michel - Parc-Extension","2015-10","Fermée",29,229,,"09","Gabriel-Sagard",296023.515999856,5046478.476785723,-73.6124185070299,45.5581626301026
3001283656,"Villeray - Saint-Michel - Parc-Extension","2017-03","Fermée",1,16,,"09","Gabriel-Sagard",296169.30299985426,5045513.574785739,-73.6105340939552,45.549481942882
3001353426,"Villeray - Saint-Michel - Parc-Extension","2017-11","Fermée",3,40,,"09","Gabriel-Sagard",296331.7889298567,5045771.430860728,-73.6084575887379,45.55180421380259
3001409786,"Villeray - Saint-Michel - Parc-Extension","2018-03","Fermée",4,33,,"09","Gabriel-Sagard",295462.03599984536,5046144.838785723,-73.6196041534006,45.55515314267549
3001683135,"Villeray - Saint-Michel - Parc-Extension","2019-11","Fermée",0,0,,"09","Gabriel-Sagard",296071.7725298536,5046362.790010724,-73.6117983230931,45.557122249319306
3003220473,"Villeray - Saint-Michel - Parc-Extension","2022-11","Étude",6,25,0.3571,"09","Gabriel-Sagard",297066.5009998691,5046405.427785716,-73.5990577164636,45.55751767701201
3003225517,"Villeray - Saint-Michel - Parc-Extension","2022-11","Étude",15,64,0.6854,"09","Gabriel-Sagard",297356.34999987914,5046428.872785715,-73.5953454278858,45.5577318019248
3003225522,"Villeray - Saint-Michel - Parc-Extension","2022-11","Fermée",0,0,,"09","Gabriel-Sagard",297356.34999987914,5046428.872785715,-73.5953454278858,45.5577318019248
3003225526,"Villeray - Saint-Michel - Parc-Extension","2022-12","Étude",14,63,0.5679,"09","Gabriel-Sagard",295633.48599984404,5046129.798785724,-73.6174078802173,45.55502008589671
3003238921,"Villeray - Saint-Michel - Parc-Extension","2023-01","Étude",0,0,0,"09","Gabriel-Sagard",296792.92099986767,5045906.751785725,-73.6025538110341,45.55302733180281
3003119154,"Villeray - Saint-Michel - Parc-Extension","2022-03","Fermée",24,193,,"09","Gabriel-Sagard",295961.89499985497,5046437.381785722,-73.6132070699894,45.5577920644295
3001172100,"Saint-Laurent","2017-03","Fermée",1,11,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3000132176,"Saint-Laurent","2008-09","Fermée",20,119,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000132187,"Saint-Laurent","2008-09","Fermée",19,113,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000132204,"Saint-Laurent","2008-09","Fermée",20,102,,"56","Grenet",289441.73579474934,5041972.675135807,-73.6965831987554,45.5175039010011
3000132210,"Saint-Laurent","2008-09","Fermée",20,187,,"56","Grenet",289441.73579474934,5041972.675135807,-73.6965831987554,45.5175039010011
3000132215,"Saint-Laurent","2008-09","Fermée",18,276,,"56","Grenet",289441.73579474934,5041972.675135807,-73.6965831987554,45.5175039010011
3000132220,"Saint-Laurent","2008-09","Fermée",20,249,,"56","Grenet",289736.70998474513,5042457.175285808,-73.69282249138101,45.52187003940751
3000132239,"Saint-Laurent","2009-07","Fermée",15,205,,"56","Grenet",289736.70998474513,5042457.175285808,-73.69282249138101,45.52187003940751
3000132244,"Saint-Laurent","2008-09","Fermée",6,90,,"56","Grenet",289833.42399974784,5041398.250785823,-73.6915521472546,45.5123435410975
3000132248,"Saint-Laurent","2009-02","Fermée",8,51,,"56","Grenet",289833.42399974784,5041398.250785823,-73.6915521472546,45.5123435410975
3000132250,"Saint-Laurent","2009-02","Fermée",8,57,,"56","Grenet",289833.42399974784,5041398.250785823,-73.6915521472546,45.5123435410975
3000132251,"Saint-Laurent","2009-02","Fermée",7,57,,"56","Grenet",289833.42399974784,5041398.250785823,-73.6915521472546,45.5123435410975
3000132253,"Saint-Laurent","2009-02","Fermée",8,61,,"56","Grenet",289833.42399974784,5041398.250785823,-73.6915521472546,45.5123435410975
3000132255,"Saint-Laurent","2008-09","Fermée",0,0,,"56","Grenet",289656.9556947497,5042401.051960798,-73.69384167173202,45.5213632942732
3000132257,"Saint-Laurent","2009-04","Fermée",0,0,,"56","Grenet",289656.9556947497,5042401.051960798,-73.69384167173202,45.5213632942732
3000132258,"Saint-Laurent","2008-09","Fermée",19,200,,"56","Grenet",289736.70998474513,5042457.175285808,-73.69282249138101,45.52187003940751
3000132259,"Saint-Laurent","2008-09","Fermée",6,84,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132261,"Saint-Laurent","2009-04","Fermée",6,109,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132263,"Saint-Laurent","2008-09","Fermée",8,101,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132264,"Saint-Laurent","2009-07","Fermée",8,56,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132327,"Saint-Laurent","2009-02","Fermée",6,56,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132328,"Saint-Laurent","2008-12","Fermée",6,60,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132330,"Saint-Laurent","2009-03","Fermée",6,60,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000132333,"Saint-Laurent","2009-04","Fermée",8,70,,"56","Grenet",289838.93070475076,5041598.048035824,-73.6914877661408,45.5141415075976
3000136710,"Saint-Laurent","2009-04","Fermée",0,0,,"56","Grenet",289656.9556947497,5042401.051960798,-73.69384167173202,45.5213632942732
3000782849,"Saint-Laurent","2014-08","Fermée",13,159,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000782851,"Saint-Laurent","2014-08","Fermée",13,241,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000782854,"Saint-Laurent","2014-08","Fermée",11,203,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000782857,"Saint-Laurent","2014-07","Fermée",15,299,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3000782859,"Saint-Laurent","2014-07","Fermée",16,197,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3000782863,"Saint-Laurent","2014-07","Fermée",15,308,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3000832582,"Saint-Laurent","2014-11","Fermée",7,116,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000832622,"Saint-Laurent","2014-08","Fermée",1,5,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000832642,"Saint-Laurent","2014-08","Fermée",5,79,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000832665,"Saint-Laurent","2014-10","Fermée",4,52,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000832668,"Saint-Laurent","2014-09","Fermée",6,75,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000832682,"Saint-Laurent","2014-08","Fermée",0,0,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000832683,"Saint-Laurent","2014-12","Fermée",4,73,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000832702,"Saint-Laurent","2014-12","Fermée",5,50,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000832703,"Saint-Laurent","2017-03","Fermée",2,35,,"56","Grenet",289937.5491197572,5042032.493510813,-73.6902387212005,45.5180529132446
3000832704,"Saint-Laurent","2019-11","Fermée",3,32,,"56","Grenet",289904.338319751,5042175.354710803,-73.6906681573097,45.5193377203901
3000832705,"Saint-Laurent","2014-09","Fermée",4,55,,"56","Grenet",289904.338319751,5042175.354710803,-73.6906681573097,45.5193377203901
3000832706,"Saint-Laurent","2019-06","Fermée",2,27,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3000832707,"Saint-Laurent","2016-12","Fermée",2,38,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3000832708,"Saint-Laurent","2015-01","Fermée",2,48,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3000832710,"Saint-Laurent","2015-01","Fermée",3,43,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000832711,"Saint-Laurent","2014-08","Fermée",1,9,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000832712,"Saint-Laurent","2016-11","Fermée",2,57,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3000832713,"Saint-Laurent","2020-02","Fermée",5,83,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3000832714,"Saint-Laurent","2015-03","Fermée",2,37,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3000832715,"Saint-Laurent","2014-09","Fermée",2,87,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3000832716,"Saint-Laurent","2014-09","Fermée",7,98,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3000832717,"Saint-Laurent","2014-09","Fermée",2,46,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3000869142,"Saint-Laurent","2014-08","Fermée",3,28,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3000884864,"Saint-Laurent","2014-09","Fermée",3,17,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3000884870,"Saint-Laurent","2014-09","Fermée",1,6,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000884873,"Saint-Laurent","2014-11","Fermée",1,30,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3000897691,"Saint-Laurent","2014-12","Fermée",2,52,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000906564,"Saint-Laurent","2014-11","Fermée",3,66,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000906569,"Saint-Laurent","2014-11","Fermée",6,104,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3000906570,"Saint-Laurent","2015-01","Fermée",3,72,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000906572,"Saint-Laurent","2015-01","Fermée",4,59,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3000906573,"Saint-Laurent","2014-11","Fermée",3,52,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3000912246,"Saint-Laurent","2019-05","Fermée",2,41,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3000919864,"Saint-Laurent","2015-01","Fermée",4,57,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3001004507,"Saint-Laurent","2019-11","Fermée",3,26,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3001004546,"Saint-Laurent","2017-03","Fermée",1,8,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001004569,"Saint-Laurent","2019-06","Fermée",2,24,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3001044587,"Saint-Laurent","2016-08","Fermée",1,21,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3001044589,"Saint-Laurent","2019-06","Fermée",4,45,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3001047050,"Saint-Laurent","2015-09","Fermée",4,42,,"56","Grenet",290119.712954752,5041979.324785817,-73.6879054523752,45.517578341314696
3001056884,"Saint-Laurent","2015-09","Fermée",4,27,,"56","Grenet",289964.12230974936,5042240.875060808,-73.6899048950111,45.5199285704582
3001064028,"Saint-Laurent","2015-09","Fermée",1,23,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3001064145,"Saint-Laurent","2015-09","Fermée",4,44,,"56","Grenet",290179.1813847575,5042045.510410814,-73.6871462438156,45.51817515287949
3001107766,"Saint-Laurent","2019-05","Fermée",1,2,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3001171621,"Saint-Laurent","2017-03","Fermée",2,24,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171652,"Saint-Laurent","2017-03","Fermée",2,26,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3001171658,"Saint-Laurent","2016-10","Fermée",2,72,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171665,"Saint-Laurent","2016-08","Fermée",2,45,,"56","Grenet",289898.2079997553,5041735.122785811,-73.6907332428484,45.5153762250707
3001171671,"Saint-Laurent","2017-01","Fermée",2,44,,"56","Grenet",289898.2079997553,5041735.122785811,-73.6907332428484,45.5153762250707
3001171673,"Saint-Laurent","2017-01","Fermée",2,51,,"56","Grenet",289898.2079997553,5041735.122785811,-73.6907332428484,45.5153762250707
3001171688,"Saint-Laurent","2017-01","Fermée",2,31,,"56","Grenet",289898.2079997553,5041735.122785811,-73.6907332428484,45.5153762250707
3001171696,"Saint-Laurent","2017-01","Fermée",2,40,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171713,"Saint-Laurent","2017-03","Fermée",1,27,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171726,"Saint-Laurent","2017-02","Fermée",2,51,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171733,"Saint-Laurent","2017-02","Fermée",2,23,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171739,"Saint-Laurent","2017-02","Fermée",2,40,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171742,"Saint-Laurent","2016-09","Fermée",2,62,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171748,"Saint-Laurent","2016-10","Fermée",3,72,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171762,"Saint-Laurent","2016-10","Fermée",2,45,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171769,"Saint-Laurent","2017-03","Fermée",2,51,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171775,"Saint-Laurent","2016-10","Fermée",2,79,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171777,"Saint-Laurent","2017-03","Fermée",2,37,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171782,"Saint-Laurent","2017-03","Fermée",1,11,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171789,"Saint-Laurent","2017-03","Fermée",2,37,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171792,"Saint-Laurent","2017-03","Fermée",2,20,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171798,"Saint-Laurent","2017-03","Fermée",1,25,,"56","Grenet",289454.64032974385,5041961.078235811,-73.6964176607984,45.5173998321163
3001171806,"Saint-Laurent","2017-01","Fermée",4,54,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171807,"Saint-Laurent","2017-01","Fermée",2,28,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171891,"Saint-Laurent","2017-02","Fermée",2,18,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171911,"Saint-Laurent","2017-03","Fermée",2,24,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171988,"Saint-Laurent","2017-03","Fermée",2,17,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001171990,"Saint-Laurent","2017-02","Fermée",2,38,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001172046,"Saint-Laurent","2017-02","Fermée",2,34,,"56","Grenet",289685.18371974595,5041927.236660812,-73.6934657231615,45.517100349409084
3001172086,"Saint-Laurent","2016-09","Fermée",2,31,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3001172090,"Saint-Laurent","2017-03","Fermée",2,9,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
3001172093,"Saint-Laurent","2016-10","Fermée",2,24,,"56","Grenet",289523.8836297439,5042186.532085814,-73.6955383917064,45.5194300660615
